corpus_id,candidate_id,acn,query_id,silver_screening_status,silver_primary_event_type,silver_secondary_event_types,silver_multi_event_flag,reason_for_exclusion,labeler,label_date,verification_status,author_verification_status,author_verification_date,expanded_corpus_role,expanded_label_provenance,expanded_selection_note
ASRS_GOPS_06542,CAND_003446,1755856,Q10;Q11,include_ground_cabin_event,hazmat_mobility_device,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06543,CAND_003449,1755634,Q04;Q10,include_ground_cabin_event,other_ground_operation,pushback_towing_chocks;gate_or_boarding;ramp_ground_handling;baggage_cargo_weight_balance;maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06544,CAND_003452,1755520,Q09;Q10,include_ground_cabin_event,dispatch_or_coordination,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06545,CAND_003453,1755331,Q11,include_ground_cabin_event,gate_or_boarding,cabin_service;maintenance_readiness,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06546,CAND_003457,1755094,Q09,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06547,CAND_003462,1754801,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06548,CAND_003465,1754702,Q09;Q10,include_ground_cabin_event,dispatch_or_coordination,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06549,CAND_003468,1754485,Q10,exclude_not_ground_or_cabin,not_relevant,,false,no_ground_cabin_keyword_evidence,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06550,CAND_003471,1754221,Q04,include_ground_cabin_event,pushback_towing_chocks,baggage_cargo_weight_balance,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06551,CAND_003476,1753948,Q11,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06552,CAND_003477,1753760,Q04,include_ground_cabin_event,pushback_towing_chocks,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06553,CAND_003478,1753693,Q11,include_ground_cabin_event,other_ground_operation,baggage_cargo_weight_balance;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06554,CAND_003480,1753630,Q04;Q11,include_ground_cabin_event,pushback_towing_chocks,baggage_cargo_weight_balance;maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06555,CAND_003483,1753458,Q11,include_ground_cabin_event,baggage_cargo_weight_balance,maintenance_readiness,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06556,CAND_003484,1753421,Q04;Q10,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06557,CAND_003486,1753358,Q04,include_ground_cabin_event,pushback_towing_chocks,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06558,CAND_003488,1753101,Q10,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06559,CAND_003491,1752930,Q04;Q11,include_ground_cabin_event,pushback_towing_chocks,baggage_cargo_weight_balance,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06560,CAND_003493,1752663,Q04,include_ground_cabin_event,pushback_towing_chocks,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06561,CAND_003496,1752371,Q10,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06562,CAND_003498,1752145,Q04,include_ground_cabin_event,dispatch_or_coordination,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06563,CAND_003501,1751853,Q04;Q10,include_ground_cabin_event,ramp_ground_handling,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06564,CAND_003503,1751692,Q09,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06565,CAND_003504,1751668,Q04,include_ground_cabin_event,other_ground_operation,ramp_ground_handling,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06566,CAND_003506,1751585,Q09,include_ground_cabin_event,baggage_cargo_weight_balance,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06567,CAND_003507,1751551,Q04,include_ground_cabin_event,pushback_towing_chocks,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06568,CAND_003508,1751362,Q09,include_ground_cabin_event,cabin_service,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06569,CAND_003509,1751330,Q04,include_ground_cabin_event,pushback_towing_chocks,baggage_cargo_weight_balance,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06570,CAND_003514,1750802,Q09,include_ground_cabin_event,cabin_service,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06571,CAND_003516,1750675,Q04,include_ground_cabin_event,ramp_ground_handling,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06572,CAND_003518,1750555,Q11,include_ground_cabin_event,other_ground_operation,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06573,CAND_003520,1750389,Q11,include_ground_cabin_event,baggage_cargo_weight_balance,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06574,CAND_003522,1750056,Q04,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06575,CAND_003526,1749830,Q04,include_ground_cabin_event,other_ground_operation,ramp_ground_handling,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06576,CAND_003528,1749784,Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06577,CAND_003529,1749656,Q11,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06578,CAND_003530,1749621,Q11,include_ground_cabin_event,baggage_cargo_weight_balance,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06579,CAND_003532,1749544,Q10;Q11,include_ground_cabin_event,baggage_cargo_weight_balance,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06580,CAND_003535,1748965,Q11,include_ground_cabin_event,baggage_cargo_weight_balance,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06581,CAND_003540,1748514,Q04,include_ground_cabin_event,maintenance_readiness,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06582,CAND_003541,1748376,Q11,include_ground_cabin_event,pushback_towing_chocks,maintenance_readiness,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06583,CAND_003544,1748017,Q04;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06584,CAND_003545,1748014,Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06585,CAND_003546,1747727,Q10,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06586,CAND_003547,1747509,Q11,include_ground_cabin_event,hazmat_mobility_device,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06587,CAND_003548,1747459,Q11,include_ground_cabin_event,other_ground_operation,baggage_cargo_weight_balance;maintenance_readiness;dispatch_or_coordination,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06588,CAND_003549,1747421,Q10,include_ground_cabin_event,other_ground_operation,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06589,CAND_003550,1747343,Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06590,CAND_003551,1747324,Q09,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06591,CAND_003555,1747010,Q04,include_ground_cabin_event,pushback_towing_chocks,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06592,CAND_003556,1746598,Q10,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06593,CAND_003557,1746311,Q09,include_ground_cabin_event,cabin_service,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06594,CAND_003558,1746282,Q09,include_ground_cabin_event,cabin_service,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06595,CAND_003562,1745628,Q11,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06596,CAND_003563,1745462,Q04,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06597,CAND_003564,1745412,Q10,include_ground_cabin_event,other_ground_operation,gate_or_boarding;ramp_ground_handling;maintenance_readiness,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06598,CAND_003565,1745378,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06599,CAND_003569,1744989,Q10,include_ground_cabin_event,other_ground_operation,gate_or_boarding;ramp_ground_handling;baggage_cargo_weight_balance,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06600,CAND_003570,1744979,Q11,include_ground_cabin_event,hazmat_mobility_device,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06601,CAND_003575,1744289,Q09;Q11,include_ground_cabin_event,dispatch_or_coordination,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06602,CAND_003576,1744148,Q11,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06603,CAND_003578,1743926,Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06604,CAND_003579,1743853,Q10,include_ground_cabin_event,gate_or_boarding,cabin_service,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06605,CAND_003580,1743659,Q11,include_ground_cabin_event,ramp_ground_handling,baggage_cargo_weight_balance,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06606,CAND_003584,1743401,Q04,include_ground_cabin_event,pushback_towing_chocks,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06607,CAND_003586,1743108,Q10;Q11,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06608,CAND_003587,1743010,Q10;Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06609,CAND_003588,1742867,Q11,include_ground_cabin_event,dispatch_or_coordination,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06610,CAND_003590,1742635,Q10,include_ground_cabin_event,baggage_cargo_weight_balance,maintenance_readiness,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06611,CAND_003592,1742122,Q10,include_ground_cabin_event,gate_or_boarding,maintenance_readiness,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06612,CAND_003593,1742098,Q04,include_ground_cabin_event,maintenance_readiness,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06613,CAND_003596,1741926,Q10,include_ground_cabin_event,ramp_ground_handling,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06614,CAND_003600,1741452,Q11,include_ground_cabin_event,baggage_cargo_weight_balance,dispatch_or_coordination,needs_author_review,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06615,CAND_003601,1741314,Q11,include_ground_cabin_event,hazmat_mobility_device,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06616,CAND_003603,1741018,Q09,include_ground_cabin_event,cabin_service,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06617,CAND_003607,1740428,Q04,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06618,CAND_003608,1740396,Q10,include_ground_cabin_event,gate_or_boarding,,false,,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
ASRS_GOPS_06619,CAND_003610,1740232,Q10,exclude_not_ground_or_cabin,not_relevant,,false,airborne_or_non_ground_context_only,agent_silver_v0_2_expanded,2026-06-04,agent_silver_expansion_not_human_verified,,,expanded_3800_agent_silver,new_agent_silver_expansion,"Added from remaining candidate pool; one lowest-information remaining record excluded to reach 8,800. Excluded ACN: 1546910."
